name,detectedFex,time
S035_004_00000015,angry,0.12272400001529604
S035_004_00000016,angry,0.127451500040479
S035_004_00000001,fear,0.11932199995499104
S035_005_00000017,angry,0.1165799000300467
S035_005_00000018,disgust,0.116798400063999
S035_005_00000019,disgust,0.11262240004725754
S035_005_00000001,fear,0.1199124000268057
S035_006_00000016,happy,0.1156495000468567
S035_006_00000017,happy,0.15659129992127419
S035_006_00000018,happy,0.1218778999755159
S035_006_00000001,angry,0.12290399998892099
S037_001_00000018,surprise,0.12164420005865395
S037_001_00000019,surprise,0.11858109990134835
S037_001_00000020,surprise,0.12264710001181811
S037_001_00000001,neutral,0.11930170003324747
S037_002_00000015,neutral,0.11905159999150783
S037_002_00000016,neutral,0.1168090000282973
S037_002_00000017,fear,0.11869139992631972
S037_002_00000001,neutral,0.12345279997680336
S037_003_00000020,neutral,0.11377880000509322
S037_003_00000021,neutral,0.11596179998014122
S037_003_00000022,neutral,0.11743889993522316
S037_003_00000001,neutral,0.1211656000232324
S037_004_00000064,neutral,0.11020769993774593
S037_004_00000065,neutral,0.11298440000973642
S037_004_00000066,neutral,0.13276119995862246
S037_004_00000001,neutral,0.12016819999553263
S037_005_00000020,neutral,0.11861740006133914
S037_005_00000021,neutral,0.11683879990596324
S037_005_00000022,neutral,0.11692299996502697
S037_005_00000001,neutral,0.11912449996452779
S037_006_00000019,happy,0.1167553000850603
S037_006_00000020,happy,0.1135395000455901
S037_006_00000021,happy,0.13358120003249496
S037_006_00000001,neutral,0.12249009998049587
S042_001_00000017,surprise,0.13467840000521392
S042_001_00000018,angry,0.13597389997448772
S042_001_00000019,angry,0.12898160004988313
S042_001_00000001,sad,0.1319144000299275
S042_002_00000014,neutral,0.13119800004642457
S042_002_00000015,sad,0.12831409997306764
S042_002_00000016,sad,0.12864030001219362
S042_002_00000001,neutral,0.13687279995065182
S042_003_00000012,neutral,0.13180590001866221
S042_003_00000013,neutral,0.13269210001453757
S042_003_00000014,neutral,0.13455670000985265
S042_003_00000001,fear,0.13176060002297163
S042_004_00000018,neutral,0.16440030001103878
S042_004_00000019,fear,0.1220760999713093
S042_004_00000020,neutral,0.12454949994571507
S042_004_00000001,neutral,0.13144089991692454
S042_005_00000017,angry,0.11857040005270392
S042_005_00000018,angry,0.12299810000695288
S042_005_00000019,angry,0.12235309998504817
S042_005_00000001,sad,0.11764139996375889
S042_006_00000015,happy,0.12789000000339001
S042_006_00000016,happy,0.12321880005765706
S042_006_00000017,happy,0.1266990000149235
S042_006_00000001,fear,0.13024749991018325
S044_001_00000022,neutral,0.13216470007319003
S044_001_00000023,neutral,0.12591060006525367
S044_001_00000024,neutral,0.13069609995000064
S044_001_00000001,neutral,0.12382370000705123
S044_002_00000016,happy,0.12203119997866452
S044_002_00000017,happy,0.11658709996845573
S044_002_00000018,happy,0.10485199990216643
S044_002_00000001,neutral,0.1256226000841707
S044_003_00000012,happy,0.11985279992222786
S044_003_00000013,happy,0.11815219989512116
S044_003_00000014,happy,0.11851150006987154
S044_003_00000001,neutral,0.122517199954018
S044_004_00000027,angry,0.12342489999718964
S044_004_00000028,angry,0.12590610003098845
S044_004_00000029,angry,0.13559990003705025
S044_004_00000001,neutral,0.12273689999710768
S044_005_00000027,fear,0.12113230000250041
S044_005_00000028,sad,0.12207869999110699
S044_005_00000029,fear,0.12205789994914085
S044_005_00000001,neutral,0.11984150006901473
S044_006_00000017,angry,0.11624989996198565
S044_006_00000018,angry,0.11470330005977303
S044_006_00000019,angry,0.11704349995125085
S044_006_00000001,neutral,0.12122470000758767
S045_001_00000028,happy,0.12108640000224113
S045_001_00000029,happy,0.11270700010936707
S045_001_00000030,happy,0.11643480008933693
S045_001_00000001,neutral,0.11554689996410161
S045_002_00000012,neutral,0.11543759994674474
S045_002_00000013,angry,0.12386569997761399
S045_002_00000014,neutral,0.10560230002738535
S045_002_00000001,neutral,0.12230509996879846
S045_003_00000015,happy,0.1180323000298813
S045_003_00000016,happy,0.12057849997654557
S045_003_00000017,happy,0.11496240005362779
S045_003_00000001,neutral,0.12303659995086491
S045_004_00000013,angry,0.11120319995097816
S045_004_00000014,angry,0.11241089995019138
S045_004_00000015,angry,0.11128009995445609
S045_004_00000001,happy,0.11616510001476854
S045_005_00000028,fear,0.1161127999657765
S045_005_00000029,neutral,0.11540660005994141
S045_005_00000030,fear,0.11763320001773536
S045_005_00000001,neutral,0.12060239992570132
S046_001_00000023,sad,0.12144819996319711
S046_001_00000024,fear,0.1250530999386683
S046_001_00000025,neutral,0.12333450000733137
S046_001_00000001,neutral,0.12421529996208847
S046_002_00000004,fear,0.12883830000646412
S046_002_00000005,surprise,0.13008339994121343
S046_002_00000006,surprise,0.12296730000525713
S046_002_00000001,neutral,0.12723350001033396
S046_003_00000014,neutral,0.1264528000028804
S046_003_00000015,neutral,0.128082099952735
S046_003_00000016,happy,0.1242921999655664
S046_003_00000001,neutral,0.12372489995323122
S046_004_00000015,disgust,0.12088719999883324
S046_004_00000016,disgust,0.12194250000175089
S046_004_00000017,disgust,0.1257106999401003
S046_004_00000001,neutral,0.12351720000151545
S046_005_00000021,happy,0.12025509995874017
S046_005_00000022,happy,0.12121929996646941
S046_005_00000023,happy,0.12042610009666532
S046_005_00000001,fear,0.12546600005589426
S050_001_00000015,sad,0.1343931999290362
S050_001_00000016,sad,0.13039990002289414
S050_001_00000017,sad,0.1591422000201419
S050_001_00000001,fear,0.13568350009154528
S050_002_00000016,surprise,0.13468020001892
S050_002_00000017,sad,0.13132970000151545
S050_002_00000018,surprise,0.1302197000477463
S050_002_00000001,sad,0.1357924999902025
S050_003_00000019,fear,0.13135369995143265
S050_003_00000020,fear,0.13195439998526126
S050_003_00000021,fear,0.1357839999254793
S050_003_00000001,fear,0.18188400007784367
S050_004_00000019,neutral,0.14017160004004836
S050_004_00000020,fear,0.12921420007478446
S050_004_00000021,neutral,0.13104469992686063
S050_004_00000001,fear,0.13240500004030764
S050_005_00000011,angry,0.12619849992915988
S050_005_00000012,neutral,0.12974559993017465
S050_005_00000013,fear,0.12471820006612688
S050_005_00000001,fear,0.13670739997178316
S050_006_00000021,happy,0.12813459988683462
S050_006_00000022,neutral,0.13164899998810142
S050_006_00000023,fear,0.13040860008914024
S050_006_00000001,fear,0.13332700007595122
S051_001_00000022,sad,0.10379110008943826
S051_001_00000023,happy,0.12149210006464273
S051_001_00000024,happy,0.12288539996370673
S051_001_00000001,neutral,0.12816970003768802
S051_002_00000017,neutral,0.12311060004867613
S051_002_00000018,neutral,0.1300247999606654
S051_002_00000019,surprise,0.1324645000277087
S051_002_00000001,neutral,0.12794339994434267
S051_003_00000016,happy,0.11871640000026673
S051_003_00000017,happy,0.11423499998636544
S051_003_00000018,disgust,0.11393620003946126
S051_003_00000001,neutral,0.12991450005210936
S052_001_00000013,neutral,0.16480550006963313
S052_001_00000014,surprise,0.1556964999763295
S052_001_00000015,surprise,0.16418920003343374
S052_001_00000001,sad,0.15476219996344298
S052_002_00000020,fear,0.24506149999797344
S052_002_00000021,sad,0.18051019997801632
S052_002_00000022,sad,0.12119279999751598
S052_002_00000001,fear,0.1410648999735713
S052_003_00000017,fear,0.13082409999333322
S052_003_00000018,fear,0.12753860000520945
S052_003_00000019,fear,0.12751960009336472
S052_003_00000001,neutral,0.14612399996258318
S052_004_00000031,happy,0.14227910002227873
S052_004_00000032,happy,0.1464072000235319
S052_004_00000033,happy,0.1400234999600798
S052_004_00000001,neutral,0.14424789999611676
S052_006_00000011,happy,0.12641170003917068
S052_006_00000012,neutral,0.12935279996600002
S052_006_00000013,fear,0.12833600002340972
S052_006_00000001,neutral,0.13899419992230833
S053_001_00000021,surprise,0.1565006000455469
S053_001_00000022,surprise,0.16162250004708767
S053_001_00000023,fear,0.14932979992590845
S053_001_00000001,sad,0.14791930001229048
S053_003_00000063,neutral,0.13978339999448508
S053_003_00000064,neutral,0.1440168000990525
S053_003_00000065,neutral,0.14492480002809316
S053_003_00000001,neutral,0.1467860999982804
S053_004_00000022,happy,0.14008259994443506
S053_004_00000023,happy,0.1372624000068754
S053_004_00000024,fear,0.1412557999137789
S053_004_00000001,sad,0.14522449998185039
S054_001_00000018,happy,0.13402659993153065
S054_001_00000019,happy,0.1264517999952659
S054_001_00000020,happy,0.13465690007433295
S054_001_00000001,neutral,0.129730400047265
S054_002_00000013,neutral,0.134156700107269
S054_002_00000014,neutral,0.13669459999073297
S054_002_00000015,neutral,0.14113369991537184
S054_002_00000001,neutral,0.16566419997252524
S054_003_00000005,neutral,0.155382200027816
S054_003_00000006,neutral,0.16127590008545667
S054_003_00000007,neutral,0.13355909998062998
S054_003_00000001,neutral,0.1161804998992011
S054_004_00000022,angry,0.1260302000446245
S054_004_00000023,angry,0.12917840003501624
S054_004_00000024,angry,0.13588700001128018
S054_004_00000001,neutral,0.13035870005842298
S055_001_00000010,sad,0.15015160001348704
S055_001_00000011,neutral,0.1412963999900967
S055_001_00000012,neutral,0.14647939999122173
S055_001_00000001,sad,0.1255315999733284
S055_002_00000023,sad,0.14624379994347692
S055_002_00000024,neutral,0.12656290002632886
S055_002_00000025,neutral,0.1508097000187263
S055_002_00000001,fear,0.1458060999866575
S055_003_00000007,neutral,0.1253967999946326
S055_003_00000008,angry,0.1308949999511242
S055_003_00000009,neutral,0.12299299996811897
S055_003_00000001,neutral,0.14970439998432994
S055_004_00000026,sad,0.13966870005242527
S055_004_00000027,fear,0.13709480001125485
S055_004_00000028,fear,0.12920790002681315
S055_004_00000001,neutral,0.12745680008083582
S055_005_00000043,happy,0.12936469994019717
S055_005_00000044,happy,0.14675369998440146
S055_005_00000045,happy,0.1169575999956578
S055_005_00000001,neutral,0.12090729991905391
S055_006_00000006,neutral,0.1435678000561893
S055_006_00000007,sad,0.13936949998605996
S055_006_00000008,happy,0.12442789995111525
S055_006_00000001,neutral,0.14031289995182306
S056_001_00000014,neutral,0.15932299999985844
S056_001_00000015,neutral,0.15326129994355142
S056_001_00000016,neutral,0.15105699992273003
S056_001_00000001,neutral,0.15857919992413372
S056_002_00000008,angry,0.1512059000087902
S056_002_00000009,angry,0.1412283000536263
S056_002_00000010,angry,0.13274150004144758
S056_002_00000001,neutral,0.13497030001599342
S056_003_00000008,sad,0.15378150006290525
S056_003_00000009,sad,0.15550310001708567
S056_003_00000010,surprise,0.16989109991118312
S056_003_00000001,neutral,0.14719970000442117
S056_004_00000018,happy,0.13090450002346188
S056_004_00000019,happy,0.1404156000353396
S056_004_00000020,happy,0.1527548999292776
S056_004_00000001,happy,0.1563642000546679
S057_001_00000017,neutral,0.16569779999554157
S057_001_00000018,neutral,0.16302229999564588
S057_001_00000019,neutral,0.15408889995887876
S057_001_00000001,neutral,0.14215590001549572
S057_002_00000013,neutral,0.16458800004329532
S057_002_00000014,sad,0.1488914000801742
S057_002_00000015,neutral,0.1743207999970764
S057_002_00000001,neutral,0.16336460004094988
S057_003_00000013,neutral,0.11709590000100434
S057_003_00000014,sad,0.11542360007297248
S057_003_00000015,sad,0.14804630004800856
S057_003_00000001,neutral,0.16956970002502203
S057_004_00000018,angry,0.14618709997739643
S057_004_00000019,neutral,0.14405170001555234
S057_004_00000020,happy,0.1460858000209555
S057_004_00000001,neutral,0.15415049996227026
S057_005_00000033,angry,0.14070629992056638
S057_005_00000034,sad,0.14700170001015067
S057_005_00000035,sad,0.18675059999804944
S057_005_00000001,neutral,0.13511189993005246
S057_006_00000031,happy,0.1313950999174267
S057_006_00000032,happy,0.13084810005966574
S057_006_00000033,happy,0.12056800001300871
S057_006_00000001,neutral,0.12705380003899336
S058_001_00000018,surprise,0.16094940004404634
S058_001_00000019,surprise,0.15779190009925514
S058_001_00000020,surprise,0.15771830000448972
S058_001_00000001,neutral,0.1388013999676332
S058_002_00000020,happy,0.12381659995298833
S058_002_00000021,happy,0.21083690004888922
S058_002_00000022,happy,0.13776650000363588
S058_002_00000001,neutral,0.13870479993056506
S058_003_00000013,neutral,0.12609230005182326
S058_003_00000014,sad,0.14033580000977963
S058_003_00000015,sad,0.12636430002748966
S058_003_00000001,sad,0.12097650009673089
S058_005_00000008,neutral,0.12751070002559572
S058_005_00000009,fear,0.13063250004779547
S058_005_00000010,angry,0.12881799996830523
S058_005_00000001,neutral,0.13358179992064834
S058_006_00000016,angry,0.1103560000192374
S058_006_00000017,angry,0.12282429996412247
S058_006_00000018,angry,0.131108200061135
S058_006_00000001,neutral,0.15823900001123548
S059_001_00000016,surprise,0.1610779999755323
S059_001_00000017,surprise,0.22782120003830642
S059_001_00000018,surprise,0.16767659992910922
S059_001_00000001,neutral,0.1674123000120744
S059_002_00000015,happy,0.21372190001420677
S059_002_00000016,happy,0.15857319999486208
S059_002_00000017,fear,0.13497420004568994
S059_002_00000001,neutral,0.14127320004627109
S059_003_00000034,angry,0.12245239992626011
S059_003_00000035,angry,0.12151480000466108
S059_003_00000036,disgust,0.11914490000344813
S059_003_00000001,fear,0.12909569998737425
S060_001_00000018,sad,0.15146049996837974
S060_001_00000019,neutral,0.13838649995159358
S060_001_00000020,neutral,0.13193849998060614
S060_001_00000001,neutral,0.13896839995868504
S060_002_00000024,happy,0.16014950000680983
S060_002_00000025,happy,0.14126609999220818
S060_002_00000026,sad,0.1423300999449566
S060_002_00000001,neutral,0.1403338999953121
S060_003_00000016,neutral,0.15346599998883903
S060_003_00000017,neutral,0.1444880000781268
S060_003_00000018,neutral,0.1578822999726981
S060_003_00000001,neutral,0.15398750000167638
S060_005_00000019,angry,0.11504820000845939
S060_005_00000020,angry,0.11811230005696416
S060_005_00000021,angry,0.13006939995102584
S060_005_00000001,neutral,0.1470247000688687
S061_001_00000010,neutral,0.14858570008073002
S061_001_00000011,surprise,0.14528250007424504
S061_001_00000012,surprise,0.16154339991044253
S061_001_00000001,neutral,0.12704829999711365
S061_002_00000013,happy,0.1148786999983713
S061_002_00000014,happy,0.14569050003774464
S061_002_00000015,happy,0.14222520007751882
S061_002_00000001,neutral,0.14106809999793768
S061_004_00000020,neutral,0.13282900000922382
S061_004_00000021,neutral,0.11767900001723319
S061_004_00000022,neutral,0.10709659999702126
S061_004_00000001,neutral,0.16399789997376502
S062_001_00000015,neutral,0.1459396000718698
S062_001_00000016,neutral,0.14802000008057803
S062_001_00000017,neutral,0.13022350007668138
S062_001_00000001,neutral,0.138987599988468
S062_002_00000014,sad,0.15096140000969172
S062_002_00000015,sad,0.14098550006747246
S062_002_00000016,sad,0.16436429996974766
S062_002_00000001,neutral,0.140736399916932
S062_003_00000022,neutral,0.1135202000150457
S062_003_00000023,neutral,0.17056980007328093
S062_003_00000024,neutral,0.14281769993249327
S062_003_00000001,neutral,0.14421259996015579
S062_004_00000022,happy,0.14818160003051162
S062_004_00000023,happy,0.16970119997859
S062_004_00000024,happy,0.12781159998849034
S062_004_00000001,neutral,0.13879220001399517
S062_005_00000027,happy,0.11926069995388389
S062_005_00000028,happy,0.12252269999589771
S062_005_00000029,happy,0.1182736000046134
S062_005_00000001,neutral,0.13471870007924736
S063_001_00000011,fear,0.13262329995632172
S063_001_00000012,surprise,0.14397470001131296
S063_001_00000013,surprise,0.12937059998512268
S063_001_00000001,neutral,0.5540241999551654
S063_002_00000021,happy,0.12232600001152605
S063_002_00000022,happy,0.2674390999600291
S063_002_00000023,happy,0.2523431000299752
S063_002_00000001,happy,0.23804039997048676
S064_001_00000010,sad,0.2866664999164641
S064_001_00000011,sad,0.1406016000546515
S064_001_00000012,neutral,0.14295600005425513
S064_001_00000001,neutral,0.12752779992297292
S064_002_00000027,neutral,0.11796870001126081
S064_002_00000028,neutral,0.28752460004761815
S064_002_00000029,neutral,0.4354145999532193
S064_002_00000001,neutral,0.17408120003528893
S064_003_00000023,happy,0.5652715000323951
S064_003_00000024,happy,0.12558029999490827
S064_003_00000025,happy,0.10686030006036162
S064_003_00000001,neutral,0.17400279990397394
S064_004_00000012,sad,0.11568129993975163
S064_004_00000013,sad,0.14647380006499588
S064_004_00000014,sad,0.14750029996503145
S064_004_00000001,neutral,0.14719439996406436
S065_001_00000016,neutral,0.12004050007089972
S065_001_00000017,neutral,0.12418199994135648
S065_001_00000018,neutral,0.11980109999421984
S065_001_00000001,neutral,0.1216065000044182
S065_002_00000020,neutral,0.1321845999918878
S065_002_00000021,neutral,0.13150330004282296
S065_002_00000022,neutral,0.13018569990526885
S065_002_00000001,sad,0.1222012999933213
S065_003_00000020,fear,0.14489200001116842
S065_003_00000021,neutral,0.12506510003004223
S065_003_00000022,surprise,0.1417493000626564
S065_003_00000001,neutral,0.15263610007241368
S065_004_00000026,happy,0.16842230001930147
S065_004_00000027,happy,0.14654730004258454
S065_004_00000028,happy,0.14320970000699162
S065_004_00000001,neutral,0.2593240999849513
S065_005_00000006,sad,0.11495019996073097
S065_005_00000007,sad,0.2791743000270799
S065_005_00000008,sad,0.24349949997849762
S065_005_00000001,neutral,0.31503150006756186
S066_001_00000007,neutral,0.4563268000492826
S066_001_00000008,happy,0.21763129997998476
S066_001_00000009,happy,0.37360930000431836
S066_001_00000001,neutral,0.15937649994157255
S066_002_00000020,neutral,0.15468729997519404
S066_002_00000021,neutral,0.15576009999495
S066_002_00000022,neutral,0.15602180000860244
S066_002_00000001,neutral,0.1442799000069499
S066_003_00000010,neutral,0.13203570002224296
S066_003_00000011,happy,0.13949790003243834
S066_003_00000012,neutral,0.1312554000178352
S066_003_00000001,neutral,0.1526300999103114
S066_004_00000008,neutral,0.13281560002360493
S066_004_00000009,neutral,0.1360006999457255
S066_004_00000010,neutral,0.13751090003643185
S066_004_00000001,neutral,0.13250379997771233
S066_005_00000009,neutral,0.12973399995826185
S066_005_00000010,neutral,0.13228410005103797
S066_005_00000011,sad,0.12966529990080744
S066_005_00000001,neutral,0.1361748999916017
S067_001_00000019,neutral,0.14211940008681267
S067_001_00000020,fear,0.13339440000709146
S067_001_00000021,neutral,0.1268493999959901
S067_001_00000001,neutral,0.1303475999739021
S067_002_00000012,neutral,0.13507239997852594
S067_002_00000013,fear,0.13314020005054772
S067_002_00000014,fear,0.1271411000052467
S067_002_00000001,fear,0.13464409997686744
S067_003_00000016,fear,0.13013770000543445
S067_003_00000017,fear,0.1305972000118345
S067_003_00000018,fear,0.1275065999943763
S067_003_00000001,neutral,0.15654470003210008
S067_004_00000021,sad,0.13729340001009405
S067_004_00000022,sad,0.11912339995615184
S067_004_00000023,neutral,0.12558700004592538
S067_004_00000001,fear,0.13347309990786016
S067_005_00000020,fear,0.1252500000409782
S067_005_00000021,fear,0.12065099994651973
S067_005_00000022,fear,0.12748439994174987
S067_005_00000001,neutral,0.1292838000226766
S067_006_00000009,angry,0.1155169999692589
S067_006_00000010,angry,0.1165305000031367
S067_006_00000011,angry,0.11677820002660155
S067_006_00000001,fear,0.12973899999633431
S068_001_00000022,neutral,0.12499150005169213
S068_001_00000023,neutral,0.1245048000710085
S068_001_00000024,neutral,0.12350840005092323
S068_001_00000001,neutral,0.13300930010154843
S068_002_00000013,happy,0.11432469997089356
S068_002_00000014,happy,0.11830580001696944
S068_002_00000015,happy,0.1168525000102818
S068_002_00000001,neutral,0.11982669995632023
S068_003_00000012,fear,0.1327307999599725
S068_003_00000013,fear,0.17969860008452088
S068_003_00000014,fear,0.1305900999577716
S068_003_00000001,fear,0.17520550009794533
S068_004_00000008,neutral,0.12240699992980808
S068_004_00000009,neutral,0.12051000003702939
S068_004_00000010,fear,0.1364153999602422
S068_004_00000001,neutral,0.14268169994466007
S068_005_00000019,angry,0.13320110004860908
S068_005_00000020,disgust,0.11574889998883009
S068_005_00000021,angry,0.11135599995031953
S068_005_00000001,neutral,0.12746150000020862
S069_001_00000016,neutral,0.11605609999969602
S069_001_00000017,neutral,0.1190560000250116
S069_001_00000018,neutral,0.12069410004187375
S069_001_00000001,neutral,0.139757200027816
S069_002_00000012,surprise,0.1377423000521958
S069_002_00000013,surprise,0.12958930002059788
S069_002_00000014,surprise,0.13556680001784116
S069_002_00000001,neutral,0.13564449991099536
