name, fex, time
S042_002_00000016, angry, 0.5593160999997053
S042_003_00000012, angry, 0.5783610999997109
S042_003_00000013, angry, 0.5461955000000671
S042_003_00000014, angry, 0.5667429999994056
S042_004_00000018, angry, 0.5533705000007103
S042_004_00000019, angry, 0.542866600000707
S042_004_00000020, angry, 0.5789867000003142
S042_005_00000017, disgust, 0.5469797000005201
S042_005_00000018, disgust, 0.5479002000001856
S042_005_00000019, disgust, 0.5284674000004088
S042_006_00000015, angry, 0.6514501999999993
S042_006_00000016, angry, 0.5761457999997219
S042_006_00000017, angry, 0.5257697999995798
S044_001_00000022, surprise, 0.6109132000001409
S044_001_00000023, surprise, 0.5139435000000958
S044_001_00000024, surprise, 0.6043459000002258
S044_004_00000027, angry, 0.5222173000001931
S044_004_00000028, angry, 0.5795933999997942
S044_004_00000029, angry, 0.5481112999996185
S044_005_00000027, angry, 0.5620604000005187
S044_005_00000028, angry, 0.5715816000001723
S044_005_00000029, angry, 0.49741399999948044
S044_006_00000017, angry, 0.5197409000002153
S044_006_00000018, angry, 0.58139250000022
S044_006_00000019, disgust, 0.6224184000002424
S045_001_00000028, surprise, 0.5172774000002391
S045_001_00000029, surprise, 0.5951912000000448
S045_001_00000030, surprise, 0.5710656000001109
S045_002_00000012, angry, 0.6082327000003716
S045_002_00000013, angry, 0.5807121999996525
S045_002_00000014, angry, 0.5266526999994312
S045_003_00000015, happy, 0.652180999999473
S045_003_00000016, happy, 0.6952335000005405
S045_003_00000017, happy, 0.7320215999998254
S045_004_00000013, disgust, 0.6668457999994644
S045_004_00000014, disgust, 0.575792000000547
S045_004_00000015, disgust, 0.5399060999998255
S045_005_00000028, angry, 0.5685209000002942
S045_005_00000029, angry, 0.5889615000005506
S045_005_00000030, angry, 0.5639615999998568
S046_001_00000023, neutral, 0.5697854000000007
S046_001_00000024, neutral, 0.5792825999997149
S046_001_00000025, neutral, 0.5636207000006834
S046_002_00000004, surprise, 0.5641237999998339
S046_002_00000005, surprise, 0.6129768000000695
S046_002_00000006, surprise, 0.5943253000004916
S046_003_00000014, sad, 0.6490969000005862
S046_003_00000015, sad, 0.566347300000416
S046_003_00000016, sad, 0.5310869999993884
S046_004_00000015, angry, 0.5650496000007479
S046_004_00000016, angry, 0.5393576000005851
S046_004_00000017, disgust, 0.6007454000000507
S046_005_00000021, happy, 0.5307021000007808
S046_005_00000022, happy, 0.5863923999995677
S046_005_00000023, happy, 0.5633072000000539
S050_003_00000019, neutral, 0.5870936999999685
S050_003_00000020, neutral, 0.5304888999999093
S050_003_00000021, neutral, 0.5915338999993764
S050_006_00000021, happy, 0.5528429000005417
S050_006_00000022, happy, 0.5723375000006854
S050_006_00000023, happy, 0.5685398999994504
S051_003_00000016, disgust, 0.57996809999986
S051_003_00000017, disgust, 0.5902685000000929
S051_003_00000018, angry, 0.5922338000000309
S052_001_00000013, surprise, 0.5195092000003569
S052_001_00000014, surprise, 0.5672491999994236
S052_001_00000015, surprise, 0.5418024999999034
S052_002_00000020, angry, 0.6105813000003764
S052_002_00000021, angry, 0.5383986999995614
S052_002_00000022, angry, 0.6579719000001205
S052_003_00000017, angry, 0.5357852999995885
S052_003_00000018, angry, 0.5496914000004836
S052_003_00000019, angry, 0.5591137999999773
S052_004_00000031, happy, 0.6005099000003611
S052_004_00000032, happy, 0.5892358999999487
S052_004_00000033, happy, 0.5657159000002139
S052_006_00000011, disgust, 0.6184229999998934
S052_006_00000012, disgust, 0.5147100000003775
S052_006_00000013, disgust, 0.5817394000005152
S053_001_00000021, surprise, 0.5438185000002704
S053_001_00000022, fear, 0.5684445000006235
S053_001_00000023, fear, 0.5219010000000708
S053_003_00000006, angry, 0.5781702000003861
S053_003_00000007, angry, 0.5910592999998698
S053_003_00000008, angry, 0.5702598999996553
S053_004_00000022, happy, 0.5193828000001304
S053_004_00000023, happy, 0.5787092000000484
S053_004_00000024, happy, 0.5501773999994839
S054_001_00000018, happy, 0.5402916000002733
S054_001_00000019, happy, 0.6180592000000615
S054_001_00000020, happy, 0.5938513999999486
S054_002_00000013, fear, 0.5586887999997998
S054_002_00000014, fear, 0.5871137000003728
S054_002_00000015, fear, 0.5727115999998205
S054_003_00000005, surprise, 0.5522866000001159
S054_003_00000006, surprise, 0.6221301999994466
S054_003_00000007, surprise, 0.5328887000005125
S054_004_00000022, angry, 0.6001860000005763
S054_004_00000023, angry, 0.567891900000177
S054_004_00000024, angry, 0.6262174999992567
S055_003_00000007, disgust, 0.534693800000241
S055_003_00000008, disgust, 0.5317737000004854
S055_003_00000009, disgust, 0.5017296000005445
S055_004_00000026, angry, 0.5513839999994161
S055_004_00000027, angry, 0.5327822999997807
S055_004_00000028, angry, 0.6020177000000331
S055_006_00000006, neutral, 0.5651395000004413
S055_006_00000007, surprise, 0.6261223000001337
S055_006_00000008, fear, 0.5639983999999458
S056_001_00000014, disgust, 0.602151999999478
S056_001_00000015, disgust, 0.6116137999997591
S056_001_00000016, disgust, 0.5658823000003395
S056_002_00000008, disgust, 0.5392244999993636
S056_002_00000009, disgust, 0.6710192999998981
S056_002_00000010, disgust, 0.5668426000002
S056_003_00000008, surprise, 0.5906867000003331
S056_003_00000009, surprise, 0.5330098000004
S056_003_00000010, surprise, 0.5866457000001901
S056_004_00000018, happy, 0.5750098999997135
S056_004_00000019, surprise, 0.5559978999999657
S056_004_00000020, surprise, 0.6257987999997567
S057_001_00000017, surprise, 0.6010388000004241
S057_001_00000018, surprise, 0.5657414000006611
S057_001_00000019, surprise, 0.5118597000000591
S057_002_00000013, neutral, 0.6364213999995627
S057_002_00000014, neutral, 0.5900722000005771
S057_002_00000015, neutral, 0.5442827000006218
S057_003_00000013, disgust, 0.5849119000004066
S057_003_00000014, disgust, 0.5648721999996269
S057_003_00000015, disgust, 0.5259279000001698
S057_004_00000018, disgust, 0.5627720000002228
S057_004_00000019, disgust, 0.5910802999997031
S057_004_00000020, disgust, 0.5839353000001211
S057_005_00000033, angry, 0.5266868999997314
S057_005_00000034, angry, 0.5563525000006848
S057_005_00000035, angry, 0.588792999999896
S057_006_00000031, happy, 0.6136448000006567
S057_006_00000032, happy, 0.5798205999999482
S057_006_00000033, happy, 0.5771225999997114
S058_001_00000018, surprise, 0.5946620000004259
S058_001_00000019, surprise, 0.5738694000001487
S058_001_00000020, surprise, 0.6013145999995686
S058_002_00000020, happy, 0.596813099999963
S058_002_00000021, happy, 0.5137891000003947
S058_002_00000022, happy, 0.5785191000004488
S058_003_00000013, angry, 0.6347597000003589
S058_003_00000014, angry, 0.5791843000006338
S058_003_00000015, angry, 0.6084927000001699
S058_005_00000008, angry, 0.6041556000000128
S058_005_00000009, angry, 0.5542825000002267
S058_005_00000010, angry, 0.5482189999993352
S058_006_00000016, disgust, 0.5689226000004055
S058_006_00000017, disgust, 0.5927504999999655
S058_006_00000018, disgust, 0.5703628000001117
S060_001_00000018, neutral, 0.5722882999998546
S060_001_00000019, neutral, 0.5358869000001505
S060_001_00000020, neutral, 0.5819176000004518
S060_002_00000024, happy, 0.5870599999998376
S060_002_00000025, happy, 0.5768019000006461
S060_002_00000026, happy, 0.551562699999522
S060_003_00000016, surprise, 0.5375463000000309
S060_003_00000017, surprise, 0.6117586000000301
S060_003_00000018, surprise, 0.5717252999993434
S061_004_00000020, disgust, 0.5932123000002321
S061_004_00000021, disgust, 0.5841301999998905
S061_004_00000022, disgust, 0.5414940999999089
S062_001_00000015, fear, 0.5879912000000331
S062_001_00000016, fear, 0.5682128999997076
S062_001_00000017, fear, 0.5785556999999244
S062_002_00000014, surprise, 0.5824947000000975
S062_002_00000015, surprise, 0.5371872999994594
S062_002_00000016, surprise, 0.5590297000007922
S062_003_00000022, angry, 0.5719003000003795
S062_003_00000023, angry, 0.5705416000000696
S062_003_00000024, neutral, 0.5469570999994176
S062_004_00000022, happy, 0.5536463999997068
S062_004_00000023, happy, 0.5626394000000801
S062_004_00000024, happy, 0.5210918000002493
S062_005_00000027, disgust, 0.5376471999998103
S062_005_00000028, disgust, 0.5463751000006596
S062_005_00000029, disgust, 0.5990527999992992
S063_002_00000021, happy, 0.5748694000003525
S063_002_00000022, happy, 0.5897381000004316
S063_002_00000023, happy, 0.5508835999999064
S064_001_00000010, surprise, 0.5575691000003644
S064_001_00000011, surprise, 0.5446174999997311
S064_001_00000012, surprise, 0.5554909000002226
S064_002_00000027, neutral, 0.5607216000007611
S064_002_00000028, angry, 0.5420809999995981
S064_002_00000029, neutral, 0.5898815000000468
S064_003_00000023, happy, 0.6008848999999827
S064_003_00000024, happy, 0.6097549000005529
S064_003_00000025, happy, 0.579326599999149
S064_004_00000012, neutral, 0.5492604999999458
S064_004_00000013, neutral, 0.5394956000000093
S064_004_00000014, neutral, 0.5132309000000532
S065_004_00000026, happy, 0.575054299999465
S065_004_00000027, happy, 0.5380243999998129
S065_004_00000028, happy, 0.5607199000005494
S066_001_00000007, sad, 0.5741904000005889
S066_001_00000008, sad, 0.5714367999999013
S066_001_00000009, sad, 0.6070304000004398
S066_002_00000020, surprise, 0.5282952000006844
S066_002_00000021, surprise, 0.6025337000000945
S066_002_00000022, surprise, 0.5816615000003367
S066_003_00000010, happy, 0.6421503999999914
S066_003_00000011, happy, 0.620721099999173
S066_003_00000012, happy, 0.5819457999996303
S066_004_00000008, sad, 0.6337293000005957
S066_004_00000009, sad, 0.586066099999698
S066_004_00000010, sad, 0.6007547999997769
S066_005_00000009, angry, 0.5804843000005349
S066_005_00000010, angry, 0.5937628000001496
S066_005_00000011, angry, 0.632000099999459
S067_001_00000019, surprise, 0.5506787000003897
S067_001_00000020, surprise, 0.5970595999997386
S067_001_00000021, surprise, 0.559040900000582
S067_002_00000012, surprise, 0.5592786000006527
S067_002_00000013, surprise, 0.523471100000279
S067_002_00000014, surprise, 0.5461894999998549
S067_003_00000016, fear, 0.5535725999998249
S067_003_00000017, fear, 0.5373755000000529
S067_003_00000018, fear, 0.608578899999884
S067_004_00000021, angry, 0.514064299999518
S067_004_00000022, angry, 0.5857651000005717
S067_004_00000023, angry, 0.5595487999999023
S067_005_00000020, surprise, 0.5977315999998609
S067_005_00000021, surprise, 0.5625583000000915
S067_005_00000022, surprise, 0.5744234000003416
S067_006_00000009, disgust, 0.5703277000002345
S067_006_00000010, disgust, 0.5260152000000744
S067_006_00000011, disgust, 0.597190700000283
S068_001_00000022, surprise, 0.5392980999995416
S068_001_00000023, surprise, 0.5653311000005488
S068_001_00000024, surprise, 0.5638460000000123
S068_004_00000008, sad, 0.5593103999999585
S068_004_00000009, sad, 0.5399664999995366
S068_004_00000010, sad, 0.5396986999994624
S069_001_00000016, sad, 0.5446376999998392
S069_001_00000017, sad, 0.5670546000001195
S069_001_00000018, sad, 0.5754190999996354
S069_002_00000012, surprise, 0.5789939000005688
S069_002_00000013, surprise, 0.5884137999992163
S069_002_00000014, surprise, 0.5723493999994389
S069_003_00000009, disgust, 0.5514078999995036
S069_003_00000010, disgust, 0.5731885000004695
S069_003_00000011, disgust, 0.5096207999995386
S069_004_00000015, happy, 0.535951699999714
S069_004_00000016, happy, 0.550714799999696
S069_004_00000017, happy, 0.5832257000001846
S069_005_00000021, neutral, 0.5637963999997737
S069_005_00000022, disgust, 0.5888798999994833
S069_005_00000023, disgust, 0.5638361999999688
S070_001_00000018, surprise, 0.5746230000004289
S070_001_00000019, surprise, 0.5347881000006964
S070_001_00000020, surprise, 0.5480883000000176
S070_002_00000014, surprise, 0.5476031000007424
S070_002_00000015, surprise, 0.5368094999994355
S070_002_00000016, surprise, 0.6344243000003189
S070_003_00000015, happy, 0.5592417000007117
S070_003_00000016, happy, 0.5688821000003372
S070_003_00000017, happy, 0.5288682999998855
S070_005_00000014, disgust, 0.5947669999995924
S070_005_00000015, disgust, 0.5629563000002236
S070_005_00000016, disgust, 0.5472888000003877
S071_001_00000011, surprise, 0.6112765999996554
S071_001_00000012, surprise, 0.5875356000005922
S071_001_00000013, surprise, 0.5816176999996969
S071_002_00000018, sad, 0.5757600999995702
S071_002_00000019, sad, 0.5780510000004142
S071_002_00000020, sad, 0.5737117999997281
S071_003_00000020, angry, 0.5921190999997634
S071_003_00000021, angry, 0.581261799999993
S071_003_00000022, angry, 0.5510682000003726
S071_004_00000026, angry, 0.5842382999999245
S071_004_00000027, angry, 0.5794634999992923
S071_004_00000028, angry, 0.5868900999994366
S071_005_00000019, happy, 0.5773417999998856
S071_005_00000020, happy, 0.5482157999995252
S071_005_00000021, happy, 0.635022299999946
S071_006_00000012, disgust, 0.5834829000004902
S071_006_00000013, disgust, 0.6392629000001762
S071_006_00000014, disgust, 0.5814596000000165
S072_001_00000015, neutral, 0.5754336999998486
S072_001_00000016, neutral, 0.6036852000006547
S072_001_00000017, neutral, 0.5843012000004819
S072_002_00000014, neutral, 0.5693350000001374
S072_002_00000015, neutral, 0.5530950000002122
S072_002_00000016, neutral, 0.5653169999995953
S072_003_00000011, surprise, 0.5525951999998142
S072_003_00000012, surprise, 0.5293284999997923
S072_003_00000013, surprise, 0.5835839999999735
S072_004_00000006, surprise, 0.5691421000001355
S072_004_00000007, surprise, 0.5206907000001593
S072_004_00000008, angry, 0.5782336000002033
S072_005_00000017, angry, 0.593468699999903
S072_005_00000018, angry, 0.6156679999994594
S072_005_00000019, angry, 0.5403872999995656
S073_001_00000011, surprise, 0.5980980999993335
S073_001_00000012, surprise, 0.5653485000002547
S073_001_00000013, surprise, 0.5918745999997554
S073_002_00000027, happy, 0.6084571999999753
S073_002_00000028, happy, 0.6298179000004893
S073_002_00000029, happy, 0.6349301999998715
S073_003_00000026, neutral, 0.5696091999998316
S073_003_00000027, neutral, 0.6038917999994737
S073_003_00000028, neutral, 0.5801479000001564
S073_004_00000012, neutral, 0.5569281000007322
S073_004_00000013, neutral, 0.5700222999994367
S073_004_00000014, neutral, 0.5580919000003632
S073_005_00000019, happy, 0.6051911000004111
S073_005_00000020, happy, 0.5600367000006372
S073_005_00000021, happy, 0.5767860000005385
S073_006_00000012, angry, 0.5476002999994307
S073_006_00000013, angry, 0.5794797000007748
S073_006_00000014, angry, 0.5600993000007293
S074_001_00000018, surprise, 0.5506166000004669
S074_001_00000019, surprise, 0.5920491999995647
S074_001_00000020, surprise, 0.5885693000000174
S074_002_00000014, surprise, 0.5587037999994209
S074_002_00000015, surprise, 0.5610428000009051
S074_002_00000016, surprise, 0.6134193000007144
S074_003_00000013, surprise, 0.5670087999997122
S074_003_00000014, surprise, 0.585276700000577
S074_003_00000015, surprise, 0.6169083999993745
S074_004_00000016, disgust, 0.5411350999993374
S074_004_00000017, disgust, 0.5688675999999759
S074_004_00000018, neutral, 0.5885835999997653
S074_005_00000041, happy, 0.5589239000000816
S074_005_00000042, happy, 0.5518867000000682
S074_005_00000043, happy, 0.5636850000000777
S075_001_00000011, surprise, 0.5224521999998615
S075_001_00000012, surprise, 0.5639002000007167
S075_001_00000013, surprise, 0.5670929999996588
S075_002_00000012, surprise, 0.5819774000001416
S075_002_00000013, surprise, 0.5609220000005735
S075_002_00000014, surprise, 0.5644638000003397
S075_003_00000002, neutral, 0.5683891999997286
S075_003_00000003, neutral, 0.6957962000005864
S075_003_00000004, neutral, 0.7167808999993213
S075_004_00000010, neutral, 0.6914716000001135
S075_004_00000011, neutral, 0.5596181000000797
S075_004_00000012, neutral, 0.5335722999998325
S075_005_00000010, disgust, 0.5906721999999718
S075_005_00000011, disgust, 0.6424397000000681
S075_005_00000012, disgust, 0.6010719000005338
S075_006_00000023, happy, 0.5973697999997967
S075_006_00000024, happy, 0.5887191000001621
S075_006_00000025, happy, 0.6076512999998158
S075_007_00000020, surprise, 0.568469499999992
S075_007_00000021, surprise, 0.5938513999999486
S075_007_00000022, surprise, 0.5780807999999524
S075_008_00000010, neutral, 0.5441171000002214
S075_008_00000011, neutral, 0.5617874999998094
S075_008_00000012, neutral, 0.5419852000004539
S076_001_00000015, surprise, 0.6255875999995624
S076_001_00000016, surprise, 0.6102916999998342
S076_001_00000017, surprise, 0.6232915999999022
S076_002_00000007, neutral, 0.5962306999999782
S076_002_00000008, neutral, 0.5675571000001582
S076_002_00000009, neutral, 0.5491038000000117
S076_003_00000016, sad, 0.5571159999999509
S076_003_00000017, sad, 0.5828035000004093
S076_003_00000018, sad, 0.567596599999888
S076_004_00000007, neutral, 0.5937198999999964
S076_004_00000008, neutral, 0.5409958000000188
S076_004_00000009, fear, 0.6037439000001541
S076_005_00000010, disgust, 0.5795877999998993
S076_005_00000011, disgust, 0.642163100000289
S076_005_00000012, disgust, 0.5590092000002187
S076_006_00000017, happy, 0.6097669000000678
S076_006_00000018, happy, 0.5953825999995388
S076_006_00000019, happy, 0.5621423000002324
S077_001_00000026, surprise, 0.5668755000006058
S077_001_00000027, surprise, 0.5706810000001497
S077_001_00000028, surprise, 0.5561987000000954
S077_003_00000009, neutral, 0.6555873999996038
S077_003_00000010, sad, 0.606641800000034
S077_003_00000011, sad, 0.5766561000000365
S077_006_00000012, disgust, 0.5483728000008341
S077_006_00000013, disgust, 0.5643491999999242
S077_006_00000014, disgust, 0.5645142000003034
S077_007_00000027, neutral, 0.5501674999995885
S077_007_00000028, neutral, 0.5789433999998437
S077_007_00000029, neutral, 0.576980700000604
S078_001_00000031, surprise, 0.5864775000000009
S078_001_00000032, surprise, 0.5912953999995807
S078_001_00000033, surprise, 0.5760787999997774
S078_002_00000015, sad, 0.5826594000000114
S078_002_00000016, sad, 0.5782217000005403
S078_002_00000017, sad, 0.6046820000001389
S078_003_00000017, fear, 0.5314478999998755
S078_003_00000018, fear, 0.546081100000265
S078_003_00000019, fear, 0.540914299999713
S078_004_00000025, happy, 0.5686247000003277
S078_004_00000026, happy, 0.5299180000001797
S078_004_00000027, happy, 0.6325013999994553
S078_005_00000020, neutral, 0.5829387000003408
S078_005_00000021, neutral, 0.5951033999999709
S078_005_00000022, neutral, 0.5871374000007563
S078_006_00000018, neutral, 0.575815700000021
S078_006_00000019, neutral, 0.5796636000004582
S078_006_00000020, neutral, 0.5787072000002809
S078_007_00000011, disgust, 0.5507951999998113
S078_007_00000012, disgust, 0.5977363000001787
S078_007_00000013, disgust, 0.584091100000478
S079_001_00000010, surprise, 0.5858068999996249
S079_001_00000011, surprise, 0.5975594999999885
S079_001_00000012, surprise, 0.559297400000105
S079_002_00000010, disgust, 0.5308851999998296
S079_002_00000011, disgust, 0.5471528999996735
S079_002_00000012, disgust, 0.575875200000155
S079_003_00000014, surprise, 0.63697669999965
S079_003_00000015, surprise, 0.6125296999998682
S079_003_00000016, happy, 0.5672879000003377
S079_004_00000024, happy, 0.634581000000253
S079_004_00000025, happy, 0.5502281000008225
S079_004_00000026, happy, 0.5436358000006294
S080_002_00000011, happy, 0.5815696999998181
S080_002_00000012, happy, 0.6337094000000434
S080_002_00000013, happy, 0.6308694999997897
S080_003_00000008, neutral, 0.5683278000005885
S080_003_00000009, neutral, 0.5316770999997971
S080_003_00000010, neutral, 0.5978205000001253
S080_004_00000012, happy, 0.5495707000000039
S080_004_00000013, happy, 0.5634878000000754
S080_004_00000014, happy, 0.5306641000006493
S080_005_00000011, sad, 0.5575718999998571
S080_005_00000012, sad, 0.5906086999993931
S080_005_00000013, sad, 0.5821642000000793
S080_008_00000007, disgust, 0.5740934000004927
S080_008_00000008, disgust, 0.5530439999993177
S080_008_00000009, disgust, 0.624038400000245
S081_001_00000017, surprise, 0.5888323999997738
S081_001_00000018, surprise, 0.5695564000006925
S081_001_00000019, surprise, 0.6536768000005395
S081_002_00000022, sad, 0.5514735000006112
S081_002_00000023, sad, 0.5829592000000048
S081_002_00000024, sad, 0.5940072000003056
S081_003_00000023, sad, 0.5774141000001691
S081_003_00000024, sad, 0.6054968999997072
S081_003_00000025, sad, 0.6417264000001524
S081_004_00000013, surprise, 0.5827632000000449
S081_004_00000014, surprise, 0.5409079000000929
S081_004_00000015, surprise, 0.5223403999998482
S081_005_00000017, happy, 0.5486502000003384
S081_005_00000018, happy, 0.6348490000000311
S081_005_00000019, happy, 0.6130593000007138
S081_008_00000009, disgust, 0.552010500000506
S081_008_00000010, disgust, 0.6269830000001093
S081_008_00000011, disgust, 0.5993916999996145
S082_005_00000015, angry, 0.5869227000002866
S082_005_00000016, angry, 0.5750833000001876
S082_005_00000017, angry, 0.6163407000003644
S083_001_00000016, neutral, 0.5776796000000104
S083_001_00000017, neutral, 0.5714600999999675
S083_001_00000018, neutral, 0.6056732999995802
S083_002_00000010, surprise, 0.5761302999999316
S083_002_00000011, surprise, 0.5942410999996355
S083_002_00000012, surprise, 0.5517742000001817
S083_003_00000017, happy, 0.5781172999995761
S083_003_00000018, happy, 0.5839028000000326
S083_003_00000019, happy, 0.5715391999992789
S083_004_00000008, surprise, 0.5903250999999727
S083_004_00000009, surprise, 0.5498864999999569
S083_004_00000010, happy, 0.581012899999223
S084_001_00000008, surprise, 0.5977842000002056
S084_001_00000009, surprise, 0.5542733000002045
S084_001_00000010, fear, 0.6011525999992955
S084_002_00000021, sad, 0.557887899999514
S084_002_00000022, sad, 0.5214079999996102
S084_002_00000023, sad, 0.5641670000004524
S086_001_00000017, surprise, 0.5866138999999748
S086_001_00000018, fear, 0.5871225999999297
S086_001_00000019, fear, 0.5815666000007695
S086_002_00000013, happy, 0.5741441999998642
S086_002_00000014, happy, 0.5764435000000958
S086_002_00000015, happy, 0.6394669999999678
S087_001_00000009, fear, 0.5985338000000411
S087_001_00000010, fear, 0.6109345000004396
S087_001_00000011, fear, 0.5968177000004289
S087_002_00000018, sad, 0.5768401000004815
S087_002_00000019, sad, 0.6131906000000527
S087_002_00000020, sad, 0.5587428999997428
S087_003_00000011, surprise, 0.597592899999654
S087_003_00000012, surprise, 0.550388099999509
S087_003_00000013, surprise, 0.5678649999999834
S087_004_00000010, disgust, 0.6242441999993389
S087_004_00000011, disgust, 0.5708942000001116
S087_004_00000012, disgust, 0.5742833000003884
S087_005_00000010, happy, 0.5311585999997988
S087_005_00000011, happy, 0.5828285999996297
S087_005_00000012, happy, 0.6904219999996712
S087_006_00000010, sad, 0.549898000000212
S087_006_00000011, sad, 0.5943725999995877
S087_006_00000012, sad, 0.6445628000001307
S087_007_00000014, angry, 0.53708319999987
S087_007_00000015, angry, 0.5593876000002638
S087_007_00000016, angry, 0.5740874999992229
S088_001_00000015, surprise, 0.5986755000003541
S088_001_00000016, surprise, 0.5476785000000746
S088_001_00000017, surprise, 0.5844811000006302
S088_002_00000015, surprise, 0.5937881999998353
S088_002_00000016, happy, 0.6076036999993448
S088_002_00000017, happy, 0.6574511999997412
S088_003_00000016, surprise, 0.5589627999997901
S088_003_00000017, surprise, 0.6015844000003199
S088_003_00000018, surprise, 0.5963067000002411
