image,labelled_expression,detected_expression,time
1783,angry,neutral,0.09017479299996012
2047,angry,angry,0.07797874099998126
963,angry,angry,0.08658479599995417
4237,angry,angry,0.0749055320000025
3633,angry,sad,0.08410300100001677
980,angry,neutral,0.10288420000000542
2825,angry,neutral,0.08927086699998199
599,angry,neutral,0.0929593440000076
3401,angry,sad,0.1127085280000415
3152,angry,fear,0.08969160100002682
3461,angry,neutral,0.07968892599996025
1735,angry,sad,0.11676761199998964
3424,angry,neutral,0.11654468199998291
542,angry,fear,0.1081002870000134
207,angry,sad,0.115020243999993
5151,angry,angry,0.08897147200002564
2438,angry,angry,0.11788257799997837
4896,angry,happy,0.14026463899995179
4014,angry,sad,0.13929763999999523
929,angry,angry,0.09882340699999759
2976,angry,angry,0.10120753199998944
3479,angry,sad,0.0769007260000194
2585,angry,angry,0.11207041000000117
2308,angry,angry,0.07678182399996558
5169,angry,neutral,0.09971108499996717
4058,angry,angry,0.0906525990000091
2592,angry,fear,0.10661377799999627
846,angry,happy,0.07780952900003513
4432,angry,sad,0.10198888000002171
870,angry,neutral,0.096396244999994
4033,angry,sad,0.09344390599994767
3882,angry,sad,0.09992397600001368
3953,angry,fear,0.07284876099998883
1656,angry,disgust,0.09146245199997338
3330,angry,angry,0.10219624000001204
3811,angry,angry,0.07459897999996201
5372,angry,sad,0.1368547629999739
4779,angry,angry,0.0835414630000173
1627,angry,sad,0.11619394000001648
4127,angry,sad,0.1324949849999939
1410,angry,happy,0.10834577800000034
4890,angry,happy,0.10426107400002138
1814,angry,angry,0.11752775900004053
3035,angry,neutral,0.12033553100002337
708,angry,fear,0.0949683469999627
2402,angry,sad,0.09215760000000728
2533,angry,neutral,0.08993643799999518
3093,angry,fear,0.11315124800000831
4486,angry,neutral,0.08277858700000706
1589,angry,happy,0.11830945500003054
1302,angry,angry,0.10802696800004696
804,angry,fear,0.11449156899993795
1117,angry,disgust,0.10161409699992419
3753,angry,sad,0.08654938799998035
2768,angry,neutral,0.0912833080000155
1860,angry,angry,0.14188461000003372
3260,angry,angry,0.08373573799997303
3416,angry,angry,0.08590484900003048
541,angry,angry,0.1141885289999891
3296,angry,sad,0.11618882300001587
407,angry,angry,0.12771877900001982
996,angry,fear,0.09694169700003386
2884,angry,angry,0.11207242399996176
380,angry,disgust,0.1296220210000456
864,angry,angry,0.10542408000003434
243,angry,sad,0.09972330999994483
2360,angry,sad,0.1253610830000298
3732,angry,neutral,0.07876608599997326
1455,angry,fear,0.10470822000002045
5221,angry,sad,0.0932735709999406
281,angry,angry,0.09993715000007342
3022,angry,happy,0.08628010100005667
4029,angry,neutral,0.08531269699994937
3986,angry,neutral,0.12002051500007838
1364,angry,angry,0.1339551930000198
2631,angry,angry,0.09796468400008962
2202,angry,sad,0.13313412399998015
3405,angry,angry,0.11911654200002886
5080,angry,neutral,0.1524630779999825
2591,angry,fear,0.10421319699992182
4264,angry,neutral,0.1109122569999954
4171,angry,neutral,0.11615320200007773
4381,angry,angry,0.11390053599996008
1758,angry,neutral,0.10928368499992303
5492,angry,sad,0.09902469199994357
4415,angry,angry,0.1335926430000427
1932,angry,neutral,0.1197199969999474
3229,angry,neutral,0.10347848300000351
527,angry,neutral,0.11797313499994289
5434,angry,disgust,0.07602091199998995
2077,angry,angry,0.10302990699995007
1927,angry,sad,0.09401890200001617
2600,angry,disgust,0.11525696399996832
1440,angry,sad,0.0930896649999795
1782,angry,neutral,0.1046569879999879
3618,angry,fear,0.09960840700000517
2861,angry,surprise,0.10778136900000845
5490,angry,disgust,0.09947467399990728
2435,angry,happy,0.11996379900006104
690,angry,sad,0.10914762600009453
2762,angry,neutral,0.1324920329999486
2305,angry,angry,0.10134404999996605
1756,angry,fear,0.12182877699990513
2260,angry,sad,0.0807899809999526
975,angry,disgust,0.08598950600003263
1366,angry,happy,0.10788773399997353
4099,angry,angry,0.09353439999995317
4552,angry,angry,0.07876950299998953
120,angry,sad,0.09565805399995497
5033,angry,happy,0.11831210200000442
2516,angry,angry,0.12527311200005897
3805,angry,neutral,0.13389920100007657
367,angry,sad,0.10406822200002352
3107,angry,neutral,0.10657912099998157
2785,angry,fear,0.12278992599999583
3177,angry,angry,0.11296066700003848
4218,angry,angry,0.10484042900009172
2421,angry,angry,0.10079557900007785
4794,angry,neutral,0.12773723399993742
2359,angry,fear,0.13385006099997554
3934,angry,neutral,0.13473340600000938
5067,angry,sad,0.1197482500000433
3359,angry,fear,0.12402250599996023
4633,angry,surprise,0.167374212000027
1064,angry,fear,0.15168046100006904
5219,angry,neutral,0.09276159399996686
559,angry,neutral,0.1468195109999897
1742,angry,neutral,0.14646087000005537
2214,angry,angry,0.15193412600001466
2823,angry,neutral,0.11312120699994921
5109,angry,fear,0.1356241419999833
5107,angry,sad,0.14451283599998987
592,angry,surprise,0.11891150999997535
3657,angry,angry,0.09592234399997324
859,angry,fear,0.08917270999995708
588,angry,angry,0.08949965600004361
655,angry,happy,0.07893453499991665
2889,angry,neutral,0.09751961200004189
4420,angry,fear,0.13669868900001347
1567,angry,neutral,0.0951614509999672
2031,angry,neutral,0.08493109599999116
536,angry,disgust,0.10103611799991086
4180,angry,sad,0.09471650800003317
2894,angry,angry,0.12048936299993329
3433,angry,angry,0.08165571899996849
2612,angry,neutral,0.1062640460000921
4651,angry,sad,0.11929573299994445
2286,angry,sad,0.12014021100003447
946,angry,fear,0.10669760299992959
4270,angry,sad,0.1330898609999167
1863,angry,neutral,0.0853158390000317
5101,angry,angry,0.07866504699995858
3825,angry,neutral,0.12812829200004217
4507,angry,neutral,0.10438705699993989
747,angry,sad,0.12905435600009696
415,angry,sad,0.11230305599997337
15,angry,sad,0.08386025400000108
3858,angry,sad,0.12919007699997564
3465,angry,happy,0.10971468799994
304,angry,sad,0.08457399799999621
332,angry,happy,0.13600674299993898
2916,angry,angry,0.112199712000006
2999,angry,neutral,0.09539375100007419
921,angry,fear,0.07985884900006113
5356,angry,neutral,0.11849453000002086
2183,angry,fear,0.1449936079999361
3537,angry,fear,0.10287244599999212
3417,angry,neutral,0.10040896499992868
3040,angry,neutral,0.12105706800002736
3562,angry,neutral,0.12376338299998224
199,angry,neutral,0.13081809799996336
3930,angry,angry,0.1169765129999405
5050,angry,surprise,0.11760878199993385
3926,angry,angry,0.11338009300004614
1357,angry,sad,0.13450995999994575
2570,angry,neutral,0.1155911669999341
5441,angry,fear,0.09866539899996951
2014,angry,fear,0.09027220000007219
423,angry,fear,0.10409583399996336
5182,angry,neutral,0.09635320300003514
2495,angry,sad,0.08050637500002722
4282,angry,angry,0.07393534100003762
1698,angry,angry,0.09771476999992501
569,angry,angry,0.0818830099999559
1434,angry,neutral,0.10130268799991882
830,angry,neutral,0.08976972899995417
2102,angry,sad,0.08894189399995867
3186,angry,angry,0.14405569800010198
2367,angry,neutral,0.08641798700000436
1236,angry,angry,0.08325664799997412
3522,angry,fear,0.1311037989999022
1344,angry,angry,0.12922126499995557
1345,angry,angry,0.1517962829999533
4422,angry,disgust,0.1399823550000292
3162,angry,sad,0.1504463730000225
3496,angry,happy,0.13376461400002881
502,angry,disgust,0.1484524009999859
2334,angry,sad,0.11183571899994149
3307,angry,angry,0.11462296599995625
5123,angry,fear,0.12867638299996997
1639,angry,neutral,0.1079948220000233
3904,angry,sad,0.11167040400005135
2888,angry,fear,0.12824550899995302
4557,angry,neutral,0.10328491200004919
807,angry,neutral,0.15689363799992861
3324,angry,neutral,0.14126200900000185
2617,angry,neutral,0.12029853599995022
2139,angry,angry,0.23507268100001966
4297,angry,sad,0.0915158259999771
383,angry,fear,0.12703275199999098
2679,angry,neutral,0.15084622300003048
2966,angry,fear,0.11903175500003726
2386,angry,sad,0.0968672599999536
3305,angry,angry,0.10427142400010325
644,angry,neutral,0.12748129900001004
3421,angry,angry,0.12085481799999798
4399,angry,angry,0.1115246900000102
1112,angry,fear,0.09993430800000169
2228,angry,neutral,0.11161855300008483
5025,angry,angry,0.10526496399995722
4813,angry,angry,0.1124628740000162
4899,angry,angry,0.07366393299992069
3913,angry,happy,0.09305161399993267
2310,angry,neutral,0.0986975060000077
650,angry,neutral,0.07915401299999303
8,angry,sad,0.11158197899999323
2451,angry,angry,0.1022541499999079
2593,angry,sad,0.10508770199999162
2549,angry,fear,0.13310259499996846
2670,angry,fear,0.12375115800000458
4902,angry,happy,0.0956995230000075
2175,angry,angry,0.10114934400007769
336,angry,sad,0.10413419100007104
4664,angry,sad,0.09727298799998607
727,angry,sad,0.09987113499994393
1222,angry,happy,0.07505341999990378
1404,angry,angry,0.10271199900000738
1757,angry,neutral,0.076348218000021
1566,angry,neutral,0.09747297400008392
1481,angry,angry,0.10919992399999501
4403,angry,neutral,0.11908335599991915
506,angry,neutral,0.09590669500005333
2792,angry,sad,0.11112189200002831
3349,angry,fear,0.10525169700008519
3096,angry,neutral,0.09201155499999913
3122,angry,angry,0.09931042000005164
356,angry,neutral,0.06971997200002988
3507,angry,angry,0.08391582700005529
4285,angry,fear,0.12601600099992538
4081,angry,sad,0.10250692699992214
1135,angry,fear,0.07578209100006461
3024,angry,fear,0.1029519830000254
2093,angry,fear,0.10274453499994252
3192,angry,neutral,0.09992668400002458
4676,angry,angry,0.09161923900001057
852,angry,neutral,0.10085112199999458
3002,angry,surprise,0.09753898999997546
5230,angry,happy,0.09631656099998054
3429,angry,neutral,0.13253326599999582
5119,angry,neutral,0.10402125400003115
3634,angry,sad,0.08079852599996684
2618,angry,angry,0.09884304699994573
3213,angry,angry,0.07827093900004911
1880,angry,sad,0.1009697030000325
3353,angry,sad,0.08134331899998415
3955,angry,happy,0.09381145099996502
628,angry,fear,0.128300921999994
3531,angry,sad,0.11080768900001203
2610,angry,sad,0.14213863099996615
3648,angry,angry,0.10624247700002343
5047,angry,sad,0.1395445309999559
3426,angry,sad,0.1090104859999883
1816,angry,sad,0.09648750999997446
2358,angry,sad,0.1328624260000879
739,angry,neutral,0.11714851099998214
3880,angry,neutral,0.14941109500000493
2335,angry,neutral,0.12666134500000226
4275,angry,neutral,0.07994812899994486
3384,angry,fear,0.11169159999997191
5202,angry,neutral,0.14610105400004159
2499,angry,neutral,0.14605314099992484
3890,angry,fear,0.1092475430000377
5408,angry,angry,0.10020198999995955
2893,angry,angry,0.08635886900003698
4211,angry,neutral,0.11476221199995962
2537,angry,angry,0.12008578099994338
1008,angry,angry,0.09886193900001672
4699,angry,sad,0.11465540599999713
3406,angry,disgust,0.1135702169999604
1492,angry,neutral,0.1067711270000018
2509,angry,disgust,0.10554601299998012
2339,angry,fear,0.1144479690000253
5019,angry,fear,0.1028705070000342
3833,angry,neutral,0.11406290000002173
4482,angry,neutral,0.12278960599996935
2608,angry,sad,0.12079365700003564
2830,angry,angry,0.12280744300005608
3381,angry,angry,0.10248072599995339
3558,angry,neutral,0.09124872699999287
4806,angry,neutral,0.12533064599995214
3871,angry,angry,0.11780268300003627
3279,angry,neutral,0.09922360199993818
1020,angry,happy,0.0888756019999164
882,angry,angry,0.11368718899996111
873,angry,fear,0.1104000329999053
3339,angry,neutral,0.11285314600002039
1539,angry,sad,0.10329380500002117
2759,angry,angry,0.09333297000000584
2338,angry,sad,0.13210449700000026
3044,angry,neutral,0.10012383900004806
2707,angry,neutral,0.10089259599999423
4142,angry,angry,0.13685075099999722
4402,angry,happy,0.12419255999998313
5097,angry,angry,0.13698953799996616
1961,angry,disgust,0.10702173000004223
242,angry,angry,0.10249061199999687
4028,angry,sad,0.09475722000001952
2336,angry,neutral,0.11565997900004277
4816,angry,neutral,0.1223061510000889
278,angry,sad,0.11543640499996854
3629,angry,neutral,0.15150959499999317
4405,angry,angry,0.1176069059999918
2797,angry,sad,0.13418084800002816
3607,angry,angry,0.14953853999998046
2555,angry,fear,0.12546405500006585
2382,angry,fear,0.12823926999999458
1921,angry,fear,0.1395247529999324
1666,angry,neutral,0.14470785199989677
5363,angry,fear,0.12440961699996933
2750,angry,angry,0.09616186300002028
4644,angry,fear,0.08657871600007638
3471,angry,fear,0.1557594320000817
137,angry,sad,0.1366271780000261
3198,angry,angry,0.0892912269999897
2540,angry,happy,0.10428110899999865
2149,angry,neutral,0.09466082400001596
1420,angry,surprise,0.13469008100003066
47,angry,sad,0.14171171300006336
2620,angry,neutral,0.1342461069999672
3269,angry,neutral,0.12534332699999595
5044,angry,neutral,0.08979166000005989
766,angry,neutral,0.09060395599999538
2408,angry,surprise,0.0986884320000172
1917,angry,sad,0.12283437500002492
3547,angry,neutral,0.1268811209999967
3318,angry,sad,0.11135754200006431
1628,angry,neutral,0.10335525500011045
4840,angry,fear,0.1125985620000165
61,angry,happy,0.07931749199997284
2731,angry,angry,0.13789292699993894
2639,angry,fear,0.1206598840000197
2777,angry,happy,0.07914184200001273
4396,angry,neutral,0.12547677899999599
4015,angry,surprise,0.10962968100000126
4842,angry,happy,0.11251597200009655
317,angry,angry,0.13897690999999668
519,angry,angry,0.0905664379999962
5373,angry,happy,0.11463716000002933
810,angry,fear,0.09559794100005092
1476,angry,fear,0.10654696200003855
4513,angry,happy,0.10945184700005939
3499,angry,neutral,0.08257307399992442
1802,angry,fear,0.1351876800000582
3246,angry,angry,0.10411664499997642
176,angry,angry,0.1282591260001027
1094,angry,sad,0.10971447600002193
4541,angry,sad,0.11518575999991754
4243,angry,angry,0.07701399699999456
2245,angry,sad,0.1263838830000168
1934,angry,sad,0.12084759100002884
2605,angry,neutral,0.1386805289999984
5191,angry,fear,0.11398590099997818
3504,angry,fear,0.07687256300005174
1800,angry,happy,0.12297702699993351
3523,angry,neutral,0.1434179599999652
3533,angry,angry,0.08069701199997326
3635,angry,neutral,0.09952387499993165
3821,angry,angry,0.10241000599990002
5186,disgust,fear,0.14675039600001583
5244,disgust,angry,0.14362108500006343
748,disgust,happy,0.10771793899994009
2151,disgust,fear,0.13221589700003733
2677,disgust,angry,0.12628415599999698
4979,disgust,sad,0.13736773800007995
4728,disgust,sad,0.120985864999966
3415,disgust,angry,0.13468184499993185
3271,disgust,happy,0.08765587800007779
4577,disgust,sad,0.1552286720000211
305,disgust,angry,0.12930139299999155
3081,disgust,sad,0.13759771100001217
429,disgust,happy,0.14088297600005717
5426,disgust,angry,0.1806520330000012
4170,disgust,fear,0.13487040500001513
1457,disgust,sad,0.1421475229999487
626,disgust,sad,0.11176911699999437
2743,disgust,angry,0.11403455100003157
467,disgust,happy,0.15162551599996732
4068,disgust,sad,0.1436533479999298
5157,disgust,sad,0.10425146699992638
5042,disgust,sad,0.10844218900001579
1795,disgust,neutral,0.10492858899999646
3005,disgust,sad,0.10035497599994869
5483,disgust,angry,0.11700763700002881
789,disgust,fear,0.11128183400001035
4444,disgust,neutral,0.1411901139999827
2395,disgust,fear,0.11612992799996391
2501,disgust,angry,0.1085180439999931
3814,disgust,sad,0.11581906000003528
3715,disgust,sad,0.08297105199994803
4269,disgust,happy,0.11187203299994053
1853,disgust,neutral,0.10204108999994332
4823,disgust,happy,0.09767534800005251
1755,disgust,happy,0.11497455100004572
1487,disgust,happy,0.12449277899997924
666,disgust,fear,0.12798415899999327
5332,disgust,happy,0.10876737699993555
3119,disgust,disgust,0.11054250500001217
4185,disgust,angry,0.12618552800006455
4427,disgust,fear,0.15766502600001786
5143,disgust,angry,0.13113489800002753
4685,disgust,sad,0.1039158270000371
4957,disgust,fear,0.08999725099999978
4450,disgust,fear,0.09883650300002955
4946,disgust,neutral,0.10661599000002298
2128,disgust,angry,0.11702791000004709
3458,disgust,neutral,0.14141590999997788
818,disgust,happy,0.10831444699999793
712,disgust,neutral,0.11120244300002469
4387,disgust,neutral,0.13518507599997065
3243,disgust,neutral,0.1177177639999627
3713,disgust,surprise,0.10057357099992714
468,disgust,neutral,0.1308167180000055
131,disgust,sad,0.11103718699996534
2846,disgust,sad,0.11168492499996319
300,disgust,fear,0.09672192699997595
2307,disgust,angry,0.09619455500001095
4128,disgust,neutral,0.10717597699999715
3153,disgust,neutral,0.11606952599993292
4499,disgust,surprise,0.09071920400003819
3835,disgust,neutral,0.07450959400000556
289,disgust,happy,0.07996204700009457
314,disgust,surprise,0.08387187899995752
3702,disgust,fear,0.1067365559999871
2341,disgust,fear,0.09454899799993655
2491,disgust,sad,0.07843484399995759
206,disgust,happy,0.10483173399995849
4035,disgust,angry,0.11021444400000746
4111,disgust,sad,0.10113811999997324
601,disgust,happy,0.137644894999994
5081,disgust,angry,0.1448884219998945
3684,disgust,sad,0.12741716599998654
148,disgust,fear,0.10683648799999901
1190,disgust,angry,0.11571396399995137
178,disgust,sad,0.15641363999998248
3675,disgust,fear,0.12321640700008629
5486,disgust,neutral,0.1219219270000167
2050,disgust,happy,0.11567592500000501
2802,disgust,neutral,0.1033156930000132
992,disgust,angry,0.08927435999999034
2162,disgust,neutral,0.08540013700007876
2973,disgust,angry,0.09535868399996161
1396,disgust,neutral,0.09157973399999264
1473,disgust,happy,0.07676939600003152
2590,disgust,neutral,0.085905012000012
2545,disgust,fear,0.10809035100010078
3344,disgust,disgust,0.09570253399999729
4043,disgust,fear,0.1286626769999657
2736,disgust,neutral,0.09313668799995867
355,disgust,neutral,0.08347923700000592
792,disgust,happy,0.10737569000002622
3021,disgust,sad,0.11033230699990781
5009,disgust,fear,0.14886421799997152
685,disgust,angry,0.10139385399997991
2710,disgust,fear,0.14096890499990877
2882,disgust,disgust,0.11859053099999528
776,disgust,neutral,0.09978187000001526
700,disgust,disgust,0.10427191500002664
4361,disgust,disgust,0.13137558699997953
3239,disgust,sad,0.1001076899999589
2043,disgust,neutral,0.1086482050000086
246,disgust,happy,0.12638111400008256
2800,disgust,fear,0.09291747400004624
5393,disgust,disgust,0.09805888099992899
5385,disgust,surprise,0.07597952699995858
2461,disgust,angry,0.09905864899997141
5274,disgust,angry,0.09905838899999253
4076,disgust,happy,0.09867980800004261
1882,disgust,surprise,0.15016966500002127
1915,disgust,surprise,0.09809306700003617
2084,disgust,neutral,0.09408844899996893
2030,disgust,fear,0.07429412300007243
3902,disgust,angry,0.10370267000007516
3248,disgust,happy,0.10457382799995685
2176,disgust,sad,0.09121240799993302
3570,disgust,neutral,0.12575382499994703
1355,disgust,surprise,0.1165658769999709
1247,disgust,neutral,0.08097625200002767
885,disgust,sad,0.08047679599997082
2123,disgust,happy,0.1041986000000179
4315,disgust,happy,0.10757501600005526
4161,disgust,happy,0.07881089500006055
3741,disgust,disgust,0.09397386599994206
389,disgust,neutral,0.09268536899992341
5456,disgust,fear,0.10918042700006936
4755,disgust,happy,0.09151696999992964
4931,disgust,happy,0.07917199499991057
2129,disgust,happy,0.07913922299997012
2925,disgust,sad,0.07360991600000943
5227,disgust,neutral,0.11595338999995874
366,disgust,happy,0.0955698579999762
5425,disgust,neutral,0.08262009600002784
539,disgust,neutral,0.10202647799997067
2120,disgust,fear,0.08590715900004398
4994,disgust,sad,0.1111627039999803
3567,disgust,sad,0.13492595700006405
5367,disgust,fear,0.11862786699998651
758,disgust,angry,0.09209858799999893
5406,disgust,fear,0.114736602999983
1785,disgust,angry,0.138561645999971
4734,disgust,disgust,0.08661049899990303
2602,disgust,neutral,0.13907260799999221
2623,disgust,fear,0.11116319400002794
618,disgust,neutral,0.09986195599992698
434,disgust,fear,0.11645511099993655
3940,disgust,neutral,0.11642815899995185
4825,disgust,fear,0.13540619000002607
1253,disgust,fear,0.12606713200000286
2369,disgust,fear,0.09282376099997691
786,disgust,sad,0.07541874499997903
5487,disgust,neutral,0.12173671100003958
3414,disgust,disgust,0.09867155699998875
1317,disgust,sad,0.08939807800004473
4548,disgust,fear,0.11022029000002931
560,disgust,disgust,0.1177914879999662
2644,disgust,disgust,0.10772621399996751
4306,disgust,sad,0.1117377169999827
962,disgust,angry,0.09860439499993845
4075,disgust,happy,0.1059313389999943
2321,disgust,neutral,0.10165962100006709
4951,disgust,neutral,0.10351841500005321
2919,disgust,angry,0.10009897299994464
2667,disgust,fear,0.11520685300001787
3263,disgust,neutral,0.11883645600005366
295,disgust,fear,0.14404589399998713
902,disgust,angry,0.10390321400006997
3658,disgust,happy,0.07970850999993218
451,disgust,sad,0.11664384000005157
1822,disgust,fear,0.1172800089999555
1444,disgust,fear,0.13132595199999741
3110,disgust,disgust,0.11862164499996197
3769,disgust,neutral,0.09821730599992406
3541,disgust,neutral,0.121628214999987
2880,disgust,happy,0.08636876700006724
474,disgust,angry,0.1279398740000488
3822,disgust,angry,0.12717120299998896
2910,disgust,neutral,0.09145731000000978
814,disgust,neutral,0.12933731300006457
5479,disgust,happy,0.14634285399995406
1130,disgust,neutral,0.1057991889999812
3497,disgust,neutral,0.09768085700000029
4106,disgust,angry,0.12778188599997975
2190,disgust,angry,0.1353199149999682
5266,disgust,neutral,0.13956065699994724
1212,disgust,sad,0.13211700500005463
4383,disgust,neutral,0.10753341400004501
2150,disgust,happy,0.11022187000003214
5002,disgust,sad,0.1261264239999491
1552,disgust,angry,0.09267799400004151
5200,disgust,angry,0.0993020969999634
4388,disgust,fear,0.14191975899996123
4772,disgust,sad,0.10248417700006485
4112,disgust,fear,0.08666574899996249
4827,disgust,fear,0.10487667300003523
1003,disgust,angry,0.07750945600002979
5354,disgust,happy,0.09982054800002516
1546,disgust,neutral,0.08668405699995674
2979,disgust,neutral,0.09925704799991308
3578,disgust,angry,0.1325771580000037
787,disgust,happy,0.11007379399995898
3284,disgust,neutral,0.09378746499999124
1796,disgust,neutral,0.13564905599992017
825,disgust,neutral,0.10317901799999163
1534,disgust,neutral,0.104709975999981
1397,disgust,angry,0.09212176899995939
5017,disgust,neutral,0.08863611399999627
455,disgust,happy,0.10255014799997753
142,disgust,neutral,0.13065358500000457
931,disgust,happy,0.13571103599997514
2411,disgust,neutral,0.09823773300001903
4815,disgust,fear,0.11481296299996302
2371,disgust,sad,0.07870078500002364
65,disgust,neutral,0.12301830899991728
2923,disgust,fear,0.15949142599993138
70,disgust,neutral,0.10129827499997646
1818,disgust,fear,0.09689389000004667
2877,disgust,happy,0.0818032710000125
3884,disgust,fear,0.10444213199991736
3334,disgust,happy,0.17793704900009288
3587,disgust,neutral,0.15368124799999805
1262,disgust,sad,0.11244812999996157
3579,disgust,sad,0.09062248400005046
5474,disgust,fear,0.15538906500000849
3917,disgust,angry,0.12236992099997224
2854,disgust,sad,0.1067306310000049
2165,disgust,neutral,0.12588896299996577
1571,disgust,angry,0.0957784699999138
4367,disgust,neutral,0.12113066999995681
424,disgust,angry,0.1033142429999998
5020,disgust,neutral,0.08484648299997843
1290,disgust,sad,0.10170422699991377
1951,disgust,surprise,0.12264636299994436
2817,disgust,sad,0.09594570600006591
5038,disgust,fear,0.13841330399998242
1372,disgust,sad,0.12355066699990402
2289,disgust,sad,0.10488172899999881
4191,disgust,neutral,0.11918254800002615
2251,disgust,happy,0.09943356999997377
1584,disgust,neutral,0.11510775500005366
2569,disgust,angry,0.09864115100003801
1313,disgust,happy,0.08968262999997023
2423,disgust,sad,0.13055286099995556
4492,disgust,fear,0.07078798100008044
617,disgust,neutral,0.11053327699994497
1494,disgust,sad,0.1024082430000135
3879,disgust,happy,0.10723951099998885
2739,disgust,angry,0.11627665200001047
1969,disgust,disgust,0.11335159999998723
3124,disgust,sad,0.10457093200000145
2952,disgust,angry,0.074785592000012
4963,disgust,angry,0.10796520400003828
4879,disgust,happy,0.12847317700004623
1312,disgust,angry,0.15562909400000535
530,disgust,angry,0.12212306100002479
5173,disgust,disgust,0.11368555100000322
1018,disgust,angry,0.1128814630000079
