name, fex, time
S080_004_00000002, sad, 2.960979257999952
S080_002_00000001, neutral, 2.8484539249998306
S080_002_00000013, happy, 2.729220350000105
S080_002_00000007, happy, 2.9003413689997615
S080_003_00000002, neutral, 2.8259539619998577
S080_003_00000006, neutral, 2.7374669239998184
S080_003_00000010, neutral, 2.9803252390001944
S055_006_00000006, neutral, 2.76703140599966
S055_006_00000008, fear, 2.8225023879999753
S055_006_00000007, surprise, 2.9212853500002893
S055_004_00000026, angry, 2.9065912759997445
S055_004_00000003, neutral, 2.782251906000056
S055_004_00000019, angry, 2.9058223690003615
S055_003_00000002, neutral, 2.8692417580000438
S055_003_00000006, neutral, 2.797400312999798
S055_003_00000009, disgust, 2.87012555299998
S109_005_00000004, neutral, 2.8276692019999246
S109_005_00000011, disgust, 2.8664429800001017
S109_005_00000010, angry, 2.8631679619998067
S109_006_00000001, neutral, 2.8065368319998925
S109_006_00000013, happy, 2.876851183999861
S109_006_00000015, happy, 2.831721219999963
S109_004_00000008, angry, 2.819684997999957
S109_004_00000011, disgust, 2.829483646999961
S109_004_00000013, angry, 2.8647854790001475
S109_002_00000004, neutral, 2.875490887000069
S109_002_00000002, neutral, 2.876709850000225
S109_002_00000007, surprise, 2.878650165000181
S109_001_00000016, neutral, 2.816179219999867
S109_001_00000012, neutral, 2.9140500539997447
S109_001_00000005, neutral, 2.8286679610000647
S109_003_00000014, angry, 2.829286535999927
S109_003_00000009, angry, 2.8169206090001353
S109_003_00000004, neutral, 2.78921260900006
S156_002_00000002, neutral, 2.889735832000042
S156_002_00000008, neutral, 2.836484350000319
S156_002_00000014, happy, 2.83661466500007
S114_005_00000018, surprise, 2.8468613879999793
S114_005_00000016, surprise, 2.9721387760000653
S114_005_00000019, surprise, 2.8219772020001983
S114_006_00000023, happy, 2.721941961000084
S114_006_00000001, neutral, 2.919429517000026
S114_006_00000002, neutral, 2.847552016999998
S114_004_00000003, neutral, 2.81201040499991
S114_004_00000015, neutral, 2.775119182999788
S114_004_00000004, neutral, 2.8263856830003533
S114_002_00000012, happy, 2.747189054000046
S114_002_00000007, surprise, 2.752582164999694
S114_002_00000003, neutral, 2.782037720000062
S114_001_00000018, surprise, 2.8843510169999718
S114_001_00000017, surprise, 2.863629924000179
S114_001_00000015, surprise, 2.8664433690000806
S114_003_00000010, neutral, 2.8299865909998516
S114_003_00000006, neutral, 2.784981979999884
S114_003_00000005, neutral, 2.815764016999765
S044_005_00000022, angry, 2.769783757999903
S044_005_00000001, neutral, 2.8626220910000484
S044_005_00000027, angry, 2.8692150910001146
S044_006_00000002, neutral, 2.799502034999932
S044_006_00000013, angry, 2.804883979999886
S044_006_00000003, neutral, 2.8148622949997844
S044_004_00000013, neutral, 2.8205674430000727
S044_004_00000018, neutral, 2.815514516999883
S044_004_00000005, neutral, 2.8650936650001313
S044_001_00000020, surprise, 2.7669368510000822
S044_001_00000004, neutral, 2.8175864610002463
S044_001_00000011, surprise, 2.85921366499997
S082_005_00000004, neutral, 2.7937174980002055
S082_005_00000013, angry, 2.894238869000219
S082_005_00000001, neutral, 2.839557220000188
S077_006_00000010, angry, 2.8702871650002635
S077_006_00000005, neutral, 2.821393554000224
S077_006_00000004, neutral, 2.8836731090000285
S077_007_00000006, neutral, 2.8863113869997505
S077_007_00000028, neutral, 2.9347177019999435
S077_007_00000024, neutral, 2.8332559800001036
S077_001_00000004, neutral, 2.953077128000132
S077_001_00000010, surprise, 2.866972702000112
S077_001_00000025, surprise, 2.767981424000027
S077_003_00000011, sad, 2.958471109999664
S077_003_00000005, neutral, 2.8414379979999467
S077_003_00000001, neutral, 2.8351584060001187
S083_004_00000009, surprise, 2.8807430159999967
S083_004_00000006, neutral, 2.8257704419997935
S083_004_00000007, neutral, 2.9017377949999172
S083_002_00000006, surprise, 2.891606849999789
S083_002_00000009, surprise, 2.7385840169999938
S083_002_00000010, surprise, 2.8580948690000696
S083_001_00000018, neutral, 2.9414981089998946
S083_001_00000002, surprise, 2.8401320909997594
S083_001_00000014, neutral, 2.7848178130002452
S083_003_00000013, happy, 2.8815207759998884
S083_003_00000019, happy, 2.8544722569999976
S083_003_00000004, surprise, 2.9304815720001898
S057_005_00000018, angry, 2.870712962000198
S057_005_00000035, angry, 2.8374250349997965
S057_005_00000017, angry, 2.845043035999879
S057_006_00000005, neutral, 2.816787998000109
S057_006_00000003, neutral, 2.831829720999849
S057_006_00000023, happy, 2.8342355539998607
S057_004_00000018, disgust, 2.8257371279996732
S057_004_00000007, surprise, 2.77336484999978
S057_004_00000004, neutral, 2.982231386999956
S057_002_00000006, neutral, 2.819111182999677
S057_002_00000007, neutral, 2.874172369000007
S057_002_00000004, neutral, 2.901689536000049
S057_001_00000010, surprise, 2.9197111469998163
S057_001_00000015, surprise, 2.786570906000179
S057_001_00000004, surprise, 2.7777703689998816
S057_003_00000007, neutral, 2.886238517000038
S057_003_00000001, neutral, 2.784660054000142
S057_003_00000006, neutral, 2.8447223870002745
S111_005_00000005, neutral, 2.884517832000256
S111_005_00000002, neutral, 2.7535033690001
S111_005_00000011, surprise, 2.892200851000325
S111_006_00000004, neutral, 2.977354776000084
S111_006_00000009, angry, 2.8014067760000216
S111_006_00000008, angry, 2.8210621840003114
S111_004_00000007, neutral, 2.8899174049997782
S111_004_00000010, neutral, 2.837033238999993
S111_004_00000004, neutral, 2.782994443000007
S111_007_00000007, angry, 2.878639721000127
S111_007_00000010, disgust, 2.7822293869999157
S111_007_00000009, disgust, 2.918819183999858
S111_002_00000012, happy, 2.8199994789997618
S111_002_00000009, happy, 2.924210072999813
S111_002_00000003, neutral, 2.889216017000308
S111_001_00000013, surprise, 2.775668424000287
S111_001_00000004, neutral, 2.8998731830001816
S111_001_00000009, surprise, 2.7256499430000076
S111_003_00000007, neutral, 2.948123424000187
S111_003_00000012, happy, 2.8303892760000053
S111_003_00000003, neutral, 2.8864837020000778
S056_004_00000020, surprise, 2.858648608999829
S056_004_00000012, happy, 2.8413448500000413
S056_004_00000009, happy, 2.937277016999815
S056_002_00000007, disgust, 2.8598081649997766
S056_002_00000006, disgust, 2.7830182570000943
S056_002_00000001, neutral, 2.8113659619998543
S056_001_00000005, neutral, 2.884934275999967
S056_001_00000014, disgust, 2.893249256999752
S056_001_00000009, neutral, 2.8584423499996774
S056_003_00000006, surprise, 2.811041850000038
S056_003_00000008, surprise, 2.909146924000197
S056_003_00000005, surprise, 2.800980182999865
S061_004_00000002, neutral, 2.7322459049996723
S061_004_00000015, disgust, 2.779888997999933
S061_004_00000007, neutral, 2.9362182210002175
S127_010_00000010, angry, 2.7713965910002116
S127_010_00000011, angry, 2.904303794000043
S127_010_00000008, sad, 2.8727905720002127
S127_004_00000015, happy, 2.7988057200000185
S127_004_00000002, neutral, 2.8158811839998634
S127_004_00000008, happy, 2.8602214430002277
S127_002_00000026, happy, 2.9132416279999234
S127_002_00000023, happy, 2.8743731459999253
S127_002_00000001, neutral, 2.7265541469996606
S127_001_00000003, neutral, 2.912160628000038
S127_001_00000001, neutral, 2.882087312999829
S127_001_00000011, surprise, 2.8893823679995876
S127_003_00000007, neutral, 2.87590938700032
S127_003_00000014, neutral, 2.8853632949999337
S127_003_00000001, neutral, 2.8856199239999114
S096_001_00000006, surprise, 2.8350842210002156
S096_001_00000005, surprise, 2.8645595899997716
S096_001_00000002, neutral, 2.8428894239996225
S158_002_00000003, neutral, 2.8063257949997933
S158_002_00000009, happy, 2.7378285730001153
S158_002_00000011, happy, 2.8729468309998083
S115_005_00000005, surprise, 2.8564852019999307
S115_005_00000001, neutral, 2.848328054000376
S115_005_00000008, happy, 2.9696638870000243
S115_008_00000017, happy, 2.781289053999899
S115_008_00000006, surprise, 2.8946129059995656
S115_008_00000016, happy, 2.7713730360001136
S115_006_00000009, neutral, 2.7193108320002466
S115_006_00000002, neutral, 2.6747821280000608
S115_006_00000017, neutral, 2.7354459990001487
S115_004_00000004, neutral, 2.726385793999725
S115_004_00000008, neutral, 2.721301220999976
S115_004_00000002, neutral, 2.664433220999854
S115_007_00000009, neutral, 2.758081127999958
S115_007_00000006, surprise, 2.7536839609997514
S115_007_00000016, surprise, 2.748386664999998
S115_002_00000023, angry, 2.6792466840001907
S115_002_00000022, angry, 2.6650733679998666
S115_002_00000005, angry, 2.6708970540003065
S115_001_00000002, neutral, 2.78284912800018
S115_001_00000005, surprise, 2.7092043500001637
S115_001_00000008, surprise, 2.840420793999783
S115_003_00000005, surprise, 2.733120998999766
S115_003_00000003, surprise, 2.7345150910000484
S115_003_00000009, surprise, 2.6855584800000543
S128_005_00000003, neutral, 2.7458044239997434
S128_005_00000006, sad, 2.6959177759999875
S128_005_00000014, sad, 2.70154784999977
S128_004_00000008, disgust, 2.6792157390000284
S128_004_00000004, neutral, 2.6729717399998663
S128_004_00000012, disgust, 2.686878591000095
S128_002_00000010, neutral, 2.6469053499999973
S128_002_00000005, surprise, 2.6685148870001285
S128_002_00000004, neutral, 2.6530620910002654
S128_001_00000006, surprise, 2.6888870730003873
S128_001_00000021, happy, 2.6393835909998415
S128_001_00000013, happy, 2.6317491280001377
S128_003_00000002, surprise, 2.7063159799999994
S128_003_00000009, surprise, 2.7266807390001304
S128_003_00000010, surprise, 2.6342040909999014
S128_011_00000009, happy, 2.7222267389997796
S128_011_00000012, happy, 2.6762205169998197
S128_011_00000008, happy, 2.640268202000243
S045_005_00000019, angry, 2.7017787390000194
S045_005_00000030, angry, 2.6727162390002377
S045_005_00000009, angry, 2.6914423869998245
S045_004_00000005, neutral, 2.7044528309997986
S045_004_00000006, neutral, 2.712837868999941
S045_004_00000002, neutral, 2.7301157020001483
S045_002_00000010, angry, 2.671491647000039
S045_002_00000006, angry, 2.687558109999827
S045_002_00000009, angry, 2.6849926279996907
S045_001_00000028, surprise, 2.7572047390003718
S045_001_00000016, surprise, 2.6820318869999937
S045_001_00000011, surprise, 2.7284344059999057
S045_003_00000002, neutral, 2.677514090999921
S045_003_00000011, happy, 2.663498941999933
S045_003_00000013, happy, 2.7293343139999706
S079_004_00000006, happy, 2.6734262019999733
S079_004_00000013, happy, 2.7819003320000775
S079_004_00000014, happy, 2.6945535539998673
S079_002_00000001, neutral, 2.715809868999713
S079_002_00000012, disgust, 2.6639906089999386
S079_002_00000011, disgust, 2.7180907390002176
S079_001_00000004, neutral, 2.663802684000075
S079_001_00000006, neutral, 2.773559923999983
S079_001_00000002, neutral, 2.711842924999928
S079_003_00000010, angry, 2.7456069979998574
S079_003_00000003, neutral, 2.7266800160000457
S079_003_00000004, neutral, 2.7044121839999207
S103_008_00000009, angry, 2.679332999000053
S103_008_00000014, angry, 2.762850202000209
S103_008_00000012, angry, 2.7240129799997703
S103_006_00000009, neutral, 2.783240738999666
S103_006_00000008, neutral, 2.695469795000008
S103_006_00000014, neutral, 2.784008221000022
S103_007_00000020, neutral, 2.686579054000049
S103_007_00000012, surprise, 2.7389122760000646
S103_007_00000006, neutral, 2.6936034989998916
S103_003_00000010, neutral, 2.775523294999857
S103_003_00000011, neutral, 2.8764872579999974
S103_003_00000005, neutral, 2.8086740170001576
S110_007_00000025, happy, 2.8272878689999743
S110_007_00000006, neutral, 2.8463669049997407
S110_007_00000015, happy, 2.7844328129999667
S081_005_00000012, happy, 2.8171477209998557
S081_005_00000018, happy, 2.8148030349998407
S081_005_00000011, happy, 2.7958125539998946
S081_008_00000008, disgust, 2.8692302579997886
S081_008_00000009, disgust, 2.832228313000087
S081_008_00000001, neutral, 2.8680171840001094
S081_004_00000001, surprise, 2.9365178689999993
S081_004_00000005, neutral, 2.7935264620000453
S081_004_00000002, surprise, 2.906462609999835
S081_002_00000022, sad, 2.790247498000099
S081_002_00000010, sad, 2.8987365170000885
S081_002_00000014, sad, 2.8950479430000087
S081_001_00000003, neutral, 2.902576738999869
S081_001_00000005, surprise, 2.881448757000271
S081_001_00000009, surprise, 2.9439409800002068
S081_003_00000020, neutral, 2.8137651090000873
S081_003_00000003, neutral, 2.8416495910000776
S081_003_00000016, neutral, 2.9498156650001874
S108_005_00000013, sad, 2.980089369000325
S108_005_00000008, sad, 2.8793359619999137
S108_005_00000005, neutral, 3.0358938129998023
S108_008_00000003, surprise, 2.8603646649999064
S108_008_00000007, surprise, 2.8458236089995808
S108_008_00000008, happy, 2.906921777000207
S108_006_00000007, neutral, 2.884756462000041
S108_006_00000020, disgust, 2.9493536649997623
S108_006_00000002, neutral, 2.92900577599994
S108_004_00000015, surprise, 2.8929310540002007
S108_004_00000006, surprise, 2.945859720000044
S108_004_00000008, surprise, 2.965494552999644
S108_007_00000007, sad, 2.8897706459997607
S108_007_00000002, neutral, 2.898370831000193
S108_007_00000008, sad, 2.9543477759998495
S108_002_00000010, neutral, 2.9202167389998976
S108_002_00000002, neutral, 2.8212493500000164
S108_002_00000001, neutral, 2.976441535000049
S108_003_00000001, surprise, 2.9658312950000436
S108_003_00000010, neutral, 2.941977090999899
S108_003_00000013, surprise, 2.9020784240001376
S052_006_00000007, neutral, 2.939658035999855
S052_006_00000005, neutral, 2.89209910999989
S052_006_00000012, disgust, 2.85772770199992
S052_004_00000005, happy, 2.866777257999729
S052_004_00000002, neutral, 2.794201943000189
S052_004_00000012, happy, 2.849412793999818
S052_002_00000012, sad, 2.9060058690001824
S052_002_00000020, angry, 2.947457497999949
S052_002_00000011, sad, 2.881078979999984
S052_001_00000015, surprise, 3.268413165000311
S052_001_00000005, surprise, 2.7755041469999924
S052_001_00000010, surprise, 2.9015112570000383
S052_003_00000001, neutral, 2.88080349799975
S052_003_00000017, angry, 2.782898850000038
S052_003_00000004, neutral, 2.957184775999849
S157_002_00000001, neutral, 2.944356813000013
S157_002_00000011, happy, 2.9330560540001898
S157_002_00000010, happy, 2.956956461000118
S037_005_00000013, happy, 2.92965846099969
S037_005_00000001, neutral, 2.7841713509997135
S037_005_00000012, neutral, 2.8637934990001668
S037_006_00000012, happy, 2.8727752199997667
S037_006_00000005, neutral, 2.7604276659999414
S037_006_00000009, surprise, 2.938287090999893
S037_004_00000034, neutral, 2.843641480000315
S037_004_00000028, neutral, 2.9109664060001705
S037_004_00000016, neutral, 2.8401894609996816
S037_002_00000017, sad, 2.8256698129998767
S037_002_00000001, neutral, 2.9036462950002715
S037_002_00000006, neutral, 2.7944674980003583
S037_001_00000010, surprise, 2.8729673130001174
S037_001_00000005, neutral, 2.8151322389999223
S037_001_00000011, surprise, 2.775612573000217
S037_003_00000014, angry, 2.8143769059997794
S037_003_00000003, neutral, 2.8180270159996326
S037_003_00000010, angry, 2.9241592210000817
S126_008_00000008, angry, 2.9297313319998466
S126_008_00000014, angry, 2.9093748129998858
S126_008_00000007, angry, 2.95740957299995
S126_004_00000011, surprise, 2.847156905000247
S126_004_00000008, surprise, 2.9154135350004253
S126_004_00000005, angry, 2.8435609240000304
S126_002_00000002, neutral, 2.835376276000261
S126_002_00000013, neutral, 2.887953610000295
S126_002_00000021, angry, 2.874360405999596
S126_001_00000024, neutral, 2.837977850000243
S126_001_00000025, neutral, 2.746521887000199
S126_001_00000036, angry, 2.9412862200001655
S105_005_00000007, neutral, 2.9400886280000122
S105_005_00000012, neutral, 2.9806522579997363
S105_005_00000003, neutral, 2.8280842210001538
S105_008_00000010, disgust, 2.926951127999928
S105_008_00000002, neutral, 2.7813442759997997
S105_008_00000008, disgust, 2.7910402940001404
S105_006_00000017, surprise, 2.862348553999709
S105_006_00000012, surprise, 2.9618164620001153
S105_006_00000016, surprise, 2.9469491650002055
S105_004_00000017, happy, 2.9373942389997865
S105_004_00000010, neutral, 2.8288078309997218
S105_004_00000023, happy, 2.8414707570000246
S105_007_00000008, neutral, 3.039038831999733
S105_007_00000023, angry, 2.888574571999925
S105_007_00000017, neutral, 2.925232627999776
S105_002_00000012, sad, 2.885322793999876
S105_002_00000024, neutral, 2.9477811470001143
S105_002_00000005, neutral, 2.946739664999768
S105_001_00000011, sad, 2.9212420539997765
S105_001_00000001, neutral, 2.829925017000278
S105_001_00000010, sad, 2.81313210899998
S105_003_00000008, neutral, 3.0536337950002235
S105_003_00000005, surprise, 2.879151961000389
S105_003_00000004, neutral, 2.856755813000291
S034_005_00000006, happy, 2.8813009989999046
S034_005_00000010, happy, 2.890324997999869
S034_005_00000005, happy, 2.9374800360001245
S034_004_00000003, sad, 3.020860776000063
S034_004_00000035, sad, 2.7680608690002373
S034_004_00000006, sad, 2.9519138690002364
S034_002_00000030, sad, 2.872670054000082
S034_002_00000002, neutral, 2.8967874800000573
S034_002_00000010, neutral, 2.7962277579999864
S034_001_00000011, neutral, 2.914687239000159
S034_001_00000006, neutral, 2.98265623899988
S034_001_00000004, neutral, 2.935804332000316
S034_003_00000014, angry, 2.937813016000291
S034_003_00000025, angry, 2.920699886999955
S034_003_00000005, sad, 2.880254367999896
S099_004_00000014, happy, 2.958229812999889
S099_004_00000012, happy, 2.980128165000224
S099_004_00000006, happy, 2.8723748319998776
S099_007_00000012, disgust, 2.8904823319999196
S099_007_00000002, neutral, 2.911742998000136
S099_007_00000004, angry, 2.8942412389997116
S099_002_00000012, fear, 2.986724998000227
